CLASS,PLATE,MJD,FIBERID
20,1223,52781,315
20,494,51915,170
20,894,52615,96
20,1291,52738,619
20,961,52615,139
20,2122,54178,187
20,1448,53120,149
20,2504,54179,150
20,1069,52590,201
20,839,52373,378
20,717,52468,185
20,1289,52734,131
20,416,51811,475
20,920,52411,486
20,1956,53437,350
20,2577,54086,22
20,2478,54097,416
20,428,51883,63
20,397,51794,259
20,815,52374,535
20,1625,53140,626
20,275,51910,276
20,300,51943,25
20,1985,53431,214
20,621,52055,70
20,1920,53314,118
20,1287,52728,429
20,1624,53386,489
20,603,52056,166
20,303,51615,525
20,1383,53116,581
20,627,52144,477
20,1697,53142,51
20,2436,54054,629
20,2112,53534,471
20,1499,53001,300
20,2264,53682,56
20,443,51873,231
20,766,52247,373
20,273,51957,64
20,2477,54058,489
20,1986,53475,2
20,1035,52816,223
20,351,51695,527
20,2246,53767,451
20,1929,53349,231
20,2121,54180,172
20,1364,53061,102
20,739,52520,68
20,958,52410,229
20,1695,53473,321
20,978,52441,446
20,549,51981,53
20,1725,54266,558
20,997,52734,448
20,848,52669,537
20,1107,52968,108
20,794,52376,207
20,1620,53137,546
20,1642,53115,583
20,2588,54174,335
20,1025,53239,167
20,1475,52903,251
20,939,52636,65
20,1039,52707,394
20,1158,52668,96
20,271,51883,595
20,1486,52993,366
20,970,52413,323
20,502,51957,58
20,460,51924,247
20,691,52199,315
20,2430,53815,492
20,1952,53378,190
20,1036,52582,241
20,417,51821,400
20,299,51671,83
20,2497,54154,435
20,1025,53239,601
20,543,52017,32
20,1020,52721,119
20,1202,52672,388
20,2578,54093,321
20,1021,52460,474
20,578,52339,189
20,1543,53738,352
20,1619,53084,552
20,1842,53501,379
20,1948,53388,64
20,1630,54476,243
20,407,51820,549
20,935,52643,338
20,804,52286,518
20,2744,54272,590
20,1090,52903,219
20,1801,54156,176
20,2112,53534,317
20,901,52641,128
20,2230,53799,200
20,592,52025,313
20,364,52000,522
20,1743,53054,590
20,1829,53494,25
20,2294,54524,510
20,2274,53726,184
20,732,52221,337
20,1670,54553,545
20,828,52317,479
20,1680,53171,426
20,1494,52937,40
20,1326,52764,353
20,1164,52674,434
20,308,51662,384
20,2437,53848,508
20,1458,53119,445
20,2133,53917,502
20,1872,53386,330
20,1436,53054,320
20,405,51816,597
20,1816,53919,435
20,1617,53112,556
20,833,52314,272
20,1698,53146,49
20,1375,53084,508
20,1009,52644,1
20,1213,52972,301
20,1297,52963,270
20,446,51899,283
20,1852,53534,445
20,1037,52878,178
20,599,52317,350
20,701,52179,585
20,948,52428,244
20,2000,53495,324
20,657,52177,269
20,1189,52668,259
20,919,52409,443
20,2650,54505,348
20,2777,54554,83
20,2485,54176,381
20,1539,52943,420
20,719,52203,246
20,1775,53847,351
20,1833,54561,389
20,702,52178,552
20,2761,54534,1
20,2129,54252,37
20,2296,53735,499
20,1573,53226,426
20,552,51992,231
20,1556,53740,514
20,1303,53050,143
20,1165,52703,47
20,1871,53384,224
20,429,51820,171
20,1841,53491,165
20,454,51908,480
20,535,51999,297
20,1156,52641,563
20,1806,53559,34
20,732,52221,451
20,1324,53088,394
20,2593,54175,361
20,905,52643,372
20,2157,54242,206
20,1765,53466,161
20,1319,52791,361
20,283,51959,288
20,1277,52765,14
20,2199,53556,380
20,2364,53737,38
20,743,52262,230
20,2133,53917,270
20,1652,53555,442
20,814,52443,8
20,1731,53884,525
20,535,51999,283
20,2275,53709,202
20,458,51929,478
20,1032,53175,382
20,1424,52912,613
20,505,52317,73
20,2157,54242,212
20,905,52643,366
20,2643,54208,252
20,2652,54508,176
20,305,51613,146
20,2148,54526,90
20,2618,54506,494
20,931,52619,595
20,2366,53741,16
20,2764,54535,123
20,473,51929,113
20,1058,52520,326
20,1027,52557,181
20,1243,52930,135
20,1042,52725,479
20,610,52056,211
20,1058,52520,440
20,1848,54180,142
20,589,52055,469
20,2652,54508,610
20,1733,53047,322
20,1209,52674,575
20,1176,52791,448
20,1040,52722,383
20,852,52375,435
20,756,52577,454
20,1348,53084,535
20,288,52000,30
20,1933,53381,540
20,2275,53709,564
20,2016,53799,106
20,696,52209,361
20,2606,54154,422
20,2786,54540,191
20,2284,53708,545
20,665,52168,130
20,1071,52641,148
20,405,51816,583
20,1157,52643,79
20,1673,53462,9
20,485,51909,202
20,1375,53084,534
20,1622,53385,193
20,1689,53177,207
20,2357,53793,167
20,1302,52763,412
20,1589,52972,367
20,1954,53357,616
20,1041,52724,486
20,2883,54525,533
20,419,51879,278
20,381,51811,85
20,2344,53740,85
20,1317,52765,306
20,1189,52668,503
20,905,52643,428
20,1688,53462,545
20,1446,53080,629
20,1956,53437,191
20,1012,52649,366
20,2612,54480,240
20,1108,53227,540
20,1782,53299,261
20,802,52289,232
20,1878,54474,270
20,2276,53712,83
20,1319,52791,349
20,2355,53792,169
20,764,52238,213
20,1108,53227,226
20,1705,53848,274
20,1451,53117,464
20,2880,54509,219
20,2771,54527,549
20,495,51988,521
20,372,52173,576
20,521,52326,44
20,1593,52991,184
20,278,51900,229
20,1973,53432,283
20,2886,54498,345
20,1694,53472,458
20,591,52022,183
20,1840,53472,314
20,781,52373,163
20,1607,53083,612
20,2500,54178,587
20,1016,52759,338
20,959,52411,550
20,1323,52797,255
20,1783,53386,504
20,1830,54560,404
20,1231,52725,517
20,387,51791,293
20,371,52078,358
20,2170,53875,263
20,1518,52937,431
20,511,52636,628
20,503,51999,610
20,1066,52589,450
20,1612,53149,496
20,911,52426,6
20,1302,52763,374
20,2157,54242,59
20,1828,53504,506
20,979,52427,497
20,1832,54259,567
20,717,52468,436
20,1990,53472,473
20,483,51924,495
20,1037,52878,636
20,2483,53852,131
20,811,52669,518
20,1720,53854,20
20,1492,52932,77
20,521,52326,533
20,677,52606,425
20,2757,54509,482
20,2005,53472,606
20,1763,53463,166
20,1744,53055,383
20,391,51782,174
20,1004,52723,292
20,916,52378,407
20,2029,53819,487
20,771,52370,55
20,2027,53433,260
20,621,52055,194
20,2286,53700,602
20,2593,54175,349
20,1392,52822,128
20,1285,52723,444
20,394,51913,469
20,2612,54480,254
20,1067,52616,7
20,764,52238,561
20,336,51999,422
20,1615,53166,108
20,1060,52636,239
20,775,52295,12
20,2611,54477,634
20,2782,54592,597
20,2279,53708,518
20,761,54524,527
20,1203,52669,121
20,1036,52582,86
20,692,52201,158
20,1290,52734,157
20,415,51810,111
20,354,51792,292
20,949,52427,152
20,503,51999,162
20,410,51877,517
20,1742,53053,509
20,1428,52998,53
20,1844,54138,499
20,1839,53471,9
20,961,52615,307
20,1235,52734,57
20,1045,52725,509
20,363,51989,460
20,2520,54584,36
20,2163,53823,22
20,1201,52674,492
20,1793,53883,482
20,1020,52721,455
20,925,52411,502
20,1759,53081,573
20,653,52145,56
20,1750,53358,636
20,2030,53499,360
20,1421,53149,44
20,1625,53140,418
20,625,52145,96
20,803,52318,550
20,667,52163,439
20,1865,53312,432
20,1326,52764,390
20,506,52022,394
20,1609,53142,60
20,1956,53437,608
20,2488,54149,297
20,2374,53765,174
20,675,52590,94
20,2745,54231,457
20,803,52318,236
20,551,51993,543
20,2742,54233,146
20,935,52643,112
20,1287,52728,171
20,374,51791,525
20,788,52338,227
20,831,52294,289
20,1764,53467,368
20,745,52258,197
20,600,52317,428
20,1049,52751,131
20,1393,52824,17
20,350,51691,496
20,896,52592,591
20,1034,52813,181
20,1373,53063,205
20,914,52721,290
20,897,52605,381
20,1463,53063,167
20,1291,52738,341
20,2488,54149,45
20,2521,54538,358
20,1602,53117,424
20,930,52618,42
20,515,52051,192
20,296,51984,173
20,885,52379,301
20,730,52466,563
20,572,52289,59
20,390,51900,622
20,1950,53436,217
20,2955,54562,94
20,1226,52734,506
20,781,52373,188
20,612,52079,384
20,860,52319,351
20,839,52373,634
20,1330,52822,226
20,416,51811,139
20,687,52518,281
20,1031,53172,42
20,1303,53050,194
20,941,52709,495
20,334,51993,23
20,675,52590,80
20,2089,53498,238
20,1279,52736,546
20,1854,53566,11
20,804,52286,6
20,1040,52722,426
20,911,52426,189
20,2361,53762,467
20,1626,53472,418
20,613,52345,491
20,2742,54233,152
20,1816,53919,384
20,1455,53089,429
20,358,51818,267
20,2592,54178,358
20,2111,53467,482
20,459,51924,455
20,510,52381,497
20,2499,54176,539
20,1287,52728,603
20,1082,52523,219
20,389,51795,612
20,509,52374,436
20,2427,53815,451
20,695,52202,85
20,1972,53466,476
20,2358,53797,259
20,926,52413,364
20,1235,52734,43
20,701,52179,552
20,1784,54425,4
20,875,52354,171
20,680,52200,595
20,1707,53885,428
20,2960,54561,379
20,2108,53473,567
20,1842,53501,621
20,716,52203,206
20,2033,53476,128
20,1327,52781,615
20,1529,52930,409
20,2021,53475,22
20,1718,53850,215
20,1710,53504,278
20,901,52641,458
20,1001,52670,5
20,762,52232,118
20,1318,52781,347
20,2968,54585,512
20,753,52233,171
20,1748,53112,1
20,2521,54538,402
20,1363,53053,11
20,2649,54212,450
20,1168,52731,171
20,1833,54561,410
20,960,52425,245
20,793,52370,124
20,1005,52703,556
20,2660,54504,461
20,2097,53491,271
20,2095,53474,17
20,2225,53729,142
20,1166,52751,364
20,2138,53757,152
20,362,51999,491
20,673,52162,149
20,977,52410,151
20,820,52438,81
20,1647,53531,236
20,1875,54453,572
20,376,52143,108
20,1381,53089,448
20,1805,53875,164
20,1015,52734,353
20,2239,53726,11
20,1930,53347,360
20,1957,53415,591
20,2585,54097,572
20,620,52375,466
20,2522,54570,557
20,889,52663,260
20,1702,53144,59
20,2216,53795,51
20,2752,54533,287
20,2484,54144,71
20,761,54524,296
20,425,51898,469
20,629,52051,457
20,681,52199,259
20,336,51999,393
20,1599,53089,73
20,1360,53033,144
20,1713,53827,14
20,912,52427,604
20,1400,53470,169
20,1788,54468,120
20,1612,53149,3
20,2363,53763,333
20,662,52147,445
20,600,52317,400
20,1277,52765,614
20,1340,52781,164
20,2138,53757,146
20,679,52177,453
20,960,52425,537
20,657,52177,282
20,339,51692,256
20,530,52026,323
20,1023,52818,497
20,1657,53520,419
20,707,52177,282
20,1368,53084,433
20,1264,52707,601
20,1834,54562,306
20,1719,53876,580
20,1035,52816,64
20,2504,54179,346
20,1077,52644,198
20,2655,54184,197
20,1029,52912,625
20,1030,52914,362
20,413,51821,207
20,1831,54557,155
20,1654,53498,240
20,1972,53466,19
20,2198,53918,370
20,421,51821,42
20,912,52427,162
20,2524,54568,229
20,2342,53742,44
20,657,52177,13
20,1511,52946,553
20,2518,54243,277
20,1029,52912,85
20,1011,52652,5
20,1538,52937,279
20,2144,53770,68
20,1853,53566,552
20,1969,53383,135
20,1551,53327,163
20,1800,53884,34
20,802,52289,595
20,2765,54535,113
20,878,52353,150
20,2742,54233,178
20,902,52409,376
20,803,52318,208
20,1993,53762,326
20,2112,53534,103
20,957,52398,85
20,2522,54570,31
20,379,51789,185
20,750,52235,443
20,339,51692,240
20,2197,53555,582
20,1952,53378,384
20,1015,52734,351
20,507,52353,119
20,1168,52731,615
20,1300,52973,410
20,2097,53491,515
20,285,51930,557
20,1696,53116,143
20,2167,53889,138
20,1340,52781,614
20,2587,54138,165
20,854,52373,530
20,2757,54509,331
20,615,52347,615
20,2791,54556,26
20,531,52028,218
20,1270,52991,208
20,950,52378,297
20,1030,52914,374
20,1739,53050,515
20,1190,52670,165
20,1029,52912,93
20,1606,53055,211
20,1031,53172,448
20,2749,54241,475
20,1953,53358,497
20,1304,52993,342
20,2970,54589,238
20,1511,52946,545
20,2029,53819,334
20,1318,52781,351
20,2100,53713,362
20,2161,53878,102
20,787,52320,35
20,1814,54555,47
20,500,51994,350
20,1578,53496,267
20,1606,53055,205
20,1268,52933,206
20,557,52253,123
20,705,52200,503
20,912,52427,160
20,1759,53081,559
20,377,52145,155
20,2238,54205,99
20,2147,53491,514
20,2221,53792,440
20,461,51910,402
20,921,52380,281
20,2784,54529,539
20,1935,53387,451
20,1223,52781,101
20,1989,53772,437
20,445,51873,629
20,1514,52931,625
20,1781,53297,184
20,2122,54178,393
20,1489,52991,547
20,841,52375,556
20,1368,53084,71
20,1368,53084,357
20,700,52199,184
20,2026,53711,454
20,2610,54476,359
20,2521,54538,372
20,290,51941,299
20,427,51900,535
20,1715,54212,390
20,985,52431,468
20,2524,54568,4
20,2757,54509,443
20,2519,54570,5
20,2169,53556,196
20,527,52342,595
20,804,52286,86
20,1347,52823,352
20,978,52441,120
20,362,51999,487
20,448,51900,406
20,1853,53566,546
20,534,51997,435
20,284,51943,84
20,2499,54176,261
20,598,52316,615
20,1344,52792,44
20,2952,54559,541
20,766,52247,615
20,2216,53795,47
20,2234,53823,182
20,2112,53534,117
20,1285,52723,485
20,1645,53172,198
20,1056,52764,471
20,620,52375,458
20,2610,54476,371
20,1803,54152,201
20,1445,53062,497
20,875,52354,601
20,1074,52937,119
20,2141,53764,300
20,2502,54180,542
20,1226,52734,510
20,439,51877,288
20,1029,52912,169
20,1027,52557,154
20,1373,53063,207
20,702,52178,593
20,376,52143,136
20,2166,54232,594
20,925,52411,266
20,1820,54208,439
20,744,52251,239
20,1309,52762,508
20,1775,53847,390
20,287,52023,617
20,975,52411,607
20,1759,53081,217
20,1002,52646,326
20,2199,53556,355
20,638,52081,363
20,1997,53442,585
20,1032,53175,357
20,2644,54210,252
20,662,52147,84
20,1500,53730,285
20,2160,53885,287
20,433,51873,581
20,769,54530,67
20,2089,53498,548
20,1007,52706,624
20,1040,52722,356
20,2373,53768,54
20,803,52318,552
20,934,52672,362
20,1750,53358,634
20,1084,52591,115
20,2145,54212,605
20,328,52282,29
20,702,52178,50
20,1341,52786,316
20,448,51900,348
20,2095,53474,29
20,1027,52557,632
20,1381,53089,310
20,1028,52884,475
20,1447,53120,484
20,1233,52734,296
20,909,52379,530
20,2026,53711,52
20,1803,54152,567
20,345,51690,115
20,1610,53144,133
20,1278,52735,338
20,299,51671,571
20,285,51930,219
20,730,52466,207
20,2281,53711,239
20,1837,53494,361
20,1370,53090,531
20,2365,53739,540
20,1355,52823,229
20,1946,53432,415
20,680,52200,597
20,2775,54535,507
20,2219,53816,442
20,1056,52764,303
20,1669,53433,352
20,1211,52964,629
20,1301,52976,64
20,433,51873,595
20,498,51984,566
20,515,52051,86
20,1287,52728,601
20,1451,53117,89
20,2147,53491,528
20,1565,53002,426
20,2087,53415,429
20,975,52411,613
20,2528,54571,325
20,1186,52646,343
20,1521,52945,71
20,1158,52668,147
20,1234,52724,457
20,901,52641,80
20,1677,53148,68
20,1729,53858,71
20,1854,53566,13
20,286,51999,208
20,551,51993,555
20,509,52374,352
20,525,52295,295
20,662,52147,90
20,1031,53172,40
20,2088,53493,246
20,334,51993,21
20,2106,53714,79
20,2751,54243,281
20,1687,53260,565
20,367,51997,193
20,1574,53476,439
20,1317,52765,489
20,305,51613,187
20,326,52375,310
20,363,51989,310
20,896,52592,587
20,2497,54154,609
20,1984,53433,453
20,1217,52672,154
20,702,52178,587
20,2430,53815,80
20,515,52051,190
20,2265,53674,6
20,762,52232,4
20,1177,52824,556
20,1107,52968,452
20,1709,53533,555
20,692,52201,628
20,911,52426,85
20,2348,53757,577
20,1220,52723,162
20,1093,52591,317
20,1983,53442,543
20,2885,54497,264
20,2137,54206,15
20,2002,53471,112
20,1231,52725,515
20,1719,53876,233
20,979,52427,481
20,1742,53053,279
20,707,52177,257
20,2533,54585,407
20,1023,52818,442
20,385,51783,348
20,2238,54205,106
20,2486,53876,615
20,1167,52738,252
20,1982,53436,497
20,381,51811,300
20,957,52398,46
20,2972,54586,467
20,2295,53734,316
20,1286,52725,604
20,920,52411,123
20,637,52174,556
20,2015,53819,461
20,2759,54534,333
20,862,52325,339
20,1958,53385,28
20,1495,52944,627
20,802,52289,230
20,1441,53083,129
20,769,54530,98
20,2085,53379,607
20,1770,53171,292
20,444,51883,202
20,1680,53171,418
20,493,51957,455
20,895,52581,119
20,937,52707,608
20,1198,52669,491
20,2203,53915,152
20,1089,52913,269
20,1828,53504,276
20,1319,52791,69
20,2351,53786,638
20,1708,53503,534
20,859,52317,106
20,1036,52582,90
20,734,52224,326
20,1050,52721,130
20,1367,53083,38
20,657,52177,525
20,1466,53083,605
20,2144,53770,461
20,979,52427,64
20,1830,54560,374
20,624,52377,366
20,707,52177,525
20,527,52342,230
20,522,52024,175
20,1572,53177,175
20,2491,53855,593
20,844,52378,618
20,2348,53757,205
20,2357,53793,171
20,754,52232,576
20,2349,53734,144
20,1698,53146,63
20,1263,52708,480
20,1451,53117,76
20,2113,53468,585
20,2514,53882,455
20,1626,53472,383
20,2615,54483,554
20,2222,53799,184
20,411,51817,93
20,1057,52522,29
20,343,51692,422
20,1212,52703,164
20,968,52412,199
20,784,52327,408
20,1504,52940,286
20,1460,53138,225
20,2752,54533,252
20,304,51609,465
20,1343,52790,166
20,2495,54175,132
20,1593,52991,192
20,2437,53848,244
20,1924,53330,342
20,1878,54474,266
20,702,52178,578
20,2024,53503,337
20,692,52201,15
20,2271,53726,572
20,1754,53385,102
20,432,51884,317
20,1681,53172,270
20,1571,53174,272
20,806,52592,151
20,1466,53083,163
20,1014,52707,542
20,1724,53859,623
20,750,52235,494
20,897,52605,368
20,862,52325,91
20,1800,53884,415
20,2570,54081,458
20,2486,53876,629
20,276,51909,49
20,444,51883,558
20,2880,54509,227
20,675,52590,55
20,2128,53800,412
20,1529,52930,392
20,1565,53002,397
20,743,52262,226
20,1416,52875,548
20,1667,53430,208
20,501,52235,178
20,1370,53090,280
20,1203,52669,32
20,2031,53848,151
20,624,52377,428
20,2353,53794,31
20,371,52078,366
20,860,52319,384
20,1975,53734,601
20,1730,53498,50
20,711,52202,167
20,2516,54241,100
20,711,52202,601
20,1778,53883,160
20,484,51907,477
20,305,51613,636
20,2766,54242,341
20,301,51942,446
20,1811,53533,34
20,490,51929,270
20,1319,52791,55
20,1937,53388,540
20,1628,53474,377
20,1300,52973,389
20,1793,53883,443
20,396,51816,426
20,1491,52996,221
20,783,52325,131
20,999,52636,172
20,1774,53759,389
20,756,52577,442
20,1285,52723,308
20,803,52318,591
20,2527,54569,571
20,1650,53174,115
20,273,51957,195
20,1060,52636,207
20,1002,52646,497
20,1573,53226,356
20,2226,53819,552
20,1073,52649,557
20,278,51900,565
20,2297,53738,461
20,752,52251,71
20,515,52051,45
20,1840,53472,458
20,654,52146,576
20,1710,53504,291
20,2652,54508,612
20,1775,53847,62
20,1189,52668,529
20,1205,52670,300
20,457,51901,527
20,2749,54241,87
20,1095,52521,493
20,1850,53786,253
20,274,51913,187
20,1769,53502,114
20,1096,52974,156
20,1592,52990,402
20,1763,53463,158
20,330,52370,30
20,734,52224,468
20,2206,53795,61
20,702,52178,544
20,2777,54554,95
20,2232,53827,341
20,1628,53474,405
20,1366,53063,230
20,457,51901,241
20,919,52409,455
20,884,52374,448
20,2751,54243,242
20,490,51929,502
20,985,52431,497
20,982,52466,234
20,2425,54139,13
20,1382,53115,116
20,1272,52989,53
20,394,51913,331
20,1395,52825,230
20,1446,53080,165
20,304,51609,459
20,1324,53088,382
20,400,51820,177
20,2973,54591,603
20,1392,52822,116
20,1944,53385,559
20,2489,53857,74
20,1841,53491,173
20,1624,53386,104
20,421,51821,244
20,1750,53358,185
20,940,52670,477
20,294,51986,296
20,1969,53383,451
20,2233,53845,82
20,307,51663,499
20,284,51943,400
20,2112,53534,467
20,698,52203,414
20,2241,54169,299
20,2161,53878,314
20,2580,54092,599
20,874,52338,499
20,1737,53055,608
20,2658,54502,206
20,2003,53442,271
20,2603,54479,450
20,585,52027,228
20,2152,53874,157
20,742,52263,577
20,411,51817,542
20,1805,53875,402
20,952,52409,273
20,2017,53474,262
20,1217,52672,418
20,420,51871,62
20,1696,53116,427
20,678,52884,115
20,600,52317,172
20,2123,53793,423
20,848,52669,521
20,2953,54560,325
20,1467,53115,71
20,773,52376,207
20,1590,52974,17
20,1162,52668,585
20,1622,53385,436
20,530,52026,137
20,2525,54569,591
20,541,51959,568
20,1314,53050,627
20,2083,53359,74
20,1986,53475,601
20,1434,53053,625
20,1807,54175,617
20,1409,52824,488
20,2478,54097,372
20,2244,53795,53
20,593,52026,73
20,663,52145,558
20,1195,52724,533
20,698,52203,372
20,1427,52996,472
20,509,52374,178
20,1332,52781,393
20,684,52523,270
20,377,52145,425
20,1455,53089,601
20,1653,53534,638
20,723,52201,581
20,1854,53566,185
20,1031,53172,138
20,393,51794,6
20,2479,54174,202
20,559,52316,486
20,603,52056,616
20,723,52201,595
20,303,51615,255
20,496,51988,254
20,1496,52883,303
20,848,52669,253
20,2090,53463,637
20,1169,52753,551
20,1622,53385,422
20,494,51915,600
20,2104,53852,304
20,951,52398,469
20,1428,52998,505
20,2603,54479,322
20,1448,53120,639
20,1353,53083,283
20,873,52674,441
20,964,52646,73
20,664,52174,640
20,2504,54179,146
20,1627,53473,388
20,838,52378,312
20,926,52413,158
20,1730,53498,180
20,420,51871,283
20,2655,54184,397
20,295,51985,398
20,2353,53794,534
20,1306,52996,218
20,1607,53083,94
20,1612,53149,127
20,2198,53918,170
20,1166,52751,616
20,1496,52883,465
20,1696,53116,433
20,1009,52644,128
20,709,52205,365
20,377,52145,357
20,1383,53116,597
20,738,52521,530
20,1229,52723,538
20,1952,53378,75
20,2246,53767,453
20,2242,54153,247
20,598,52316,7
20,1745,53061,505
20,1195,52724,241
20,2003,53442,59
20,1824,53491,190
20,2495,54175,495
20,976,52413,539
20,1442,53050,314
20,1055,52761,280
20,817,52381,262
20,1423,53167,437
20,1174,52782,555
20,1385,53108,247
20,1812,53795,477
20,1306,52996,230
20,625,52145,321
20,1837,53494,177
20,2426,53795,115
20,2485,54176,624
